# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
    112   2.823107e+01   8.424539e-01   9.266747e-01   -7.130969e-03   3.026937e-01         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -6.231843e-01   2.145945e-02   3.099443e-02   2.145945e-02   -2.423032e-12   -2.063676e-01   9.436180e-16   -8.158585e-14   4.143411e-14   1.749147e-13         -1.018066e-01   2.763280e-09   1.539732e-05   1.539732e-05   1.280770e-17   4.420219e-03   4.420219e-03   2.322859e-19   2.106378e-19   7.409548e-05         -1.398058e+00   2.687387e-02   2.687387e-02   2.687387e-02   1.154099e-01   1.154099e-01   1.154099e-01   1.306540e-02   1.306540e-02   1.306540e-02         -2.168246e+01   1.060057e-01   1.060057e-01   1.060057e-01   1.636986e-01   1.636986e-01   1.636986e-01   6.205807e-02   6.205807e-02   6.205807e-02         -7.661208e-02   3.389885e-03   3.649285e-03   2.558103e-03   -3.097564e-02   -1.359220e-02   7.895750e-03   6.814852e-03   -3.849443e-03   -1.657814e-03         -3.014301e-01   2.720094e-03   2.135556e-03   3.143442e-03   -1.344249e-02   -1.023388e-02   1.733701e-02   2.510195e-03   -4.233418e-03   -3.167587e-03
    113   2.863546e+01   8.770954e-01   9.407769e-01   -6.593476e-03   3.026378e-01         -1.855852e-01   5.226351e-03   5.226351e-03   5.226351e-03   -3.100608e-12   -3.614256e-12   -3.120150e-12   -1.028675e-12   -1.114817e-12   1.509716e-13         -2.424015e+00   1.354950e-01   1.400554e-01   1.354950e-01   2.188186e-12   3.260436e-01   2.840480e-12   6.796502e-14   6.360704e-13   2.289616e-13         -7.593409e-01   3.952929e-02   3.851316e-02   3.851316e-02   2.360575e-12   -1.001986e-01   -1.001986e-01   1.655632e-13   1.572681e-13   1.380786e-02         -1.798600e+00   8.194292e-02   8.194292e-02   8.194292e-02   1.613691e-03   1.613691e-03   1.613691e-03   2.438395e-02   2.438395e-02   2.438395e-02         -1.917980e+01   9.772357e-02   9.772357e-02   9.772357e-02   1.753600e-01   1.753600e-01   1.753600e-01   7.822187e-02   7.822187e-02   7.822187e-02         -8.585359e-02   4.191912e-03   4.020695e-03   3.155841e-03   -3.209572e-03   2.802153e-02   1.440323e-02   -5.142210e-03   1.672259e-03   3.646972e-03         -9.272841e-01   3.241552e-02   3.045158e-02   3.065165e-02   1.679052e-03   3.076152e-02   -1.523417e-02   -1.055207e-02   1.288212e-02   4.045567e-03
    114   2.903379e+01   9.131941e-01   9.567877e-01   -6.107259e-03   3.031450e-01         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -8.958731e-01   4.300947e-02   4.328145e-02   4.328145e-02   3.059914e-12   1.758372e-02   1.758372e-02   -2.565071e-13   -2.476706e-13   -2.637516e-03         -3.584346e+00   1.450639e-01   1.450639e-01   1.450639e-01   -3.060763e-01   -3.060763e-01   -3.060763e-01   6.315639e-02   6.315639e-02   6.315639e-02         -1.516876e+01   1.686102e-02   1.686102e-02   1.686102e-02   1.430965e-02   1.430965e-02   1.430965e-02   2.569987e-02   2.569987e-02   2.569987e-02         -3.342137e-01   1.198525e-02   1.423881e-02   1.413099e-02   -3.979221e-02   5.665168e-02   -4.500754e-02   -6.520649e-03   5.221546e-03   -7.398615e-03         -7.773618e-01   1.908672e-02   2.401733e-02   2.199570e-02   3.845453e-02   2.780180e-02   -6.238293e-02   -2.231429e-03   -1.499131e-02   -3.821561e-03
    115   2.942546e+01   9.508117e-01   9.747551e-01   -5.658917e-03   3.032549e-01         -5.522960e-01   2.372814e-02   2.372814e-02   2.372814e-02   1.580294e-12   3.180744e-12   2.994463e-12   1.043565e-12   1.010773e-12   -1.103891e-13         -8.059622e-01   3.355559e-02   3.322019e-02   3.355559e-02   8.048265e-12   -8.412252e-02   2.758515e-12   -8.990205e-13   6.231659e-13   -3.173189e-13         -1.704159e-01   5.069257e-04   2.745671e-03   2.745671e-03   8.226153e-14   2.740046e-03   2.740046e-03   -1.288222e-14   -1.192614e-14   -1.766218e-03         -2.285765e+00   8.390933e-02   8.390933e-02   8.390933e-02   -1.744429e-01   -1.744429e-01   -1.744429e-01   3.340469e-02   3.340469e-02   3.340469e-02         -1.672782e+01   9.803010e-04   9.803010e-04   9.803010e-04   -7.327061e-02   -7.327061e-02   -7.327061e-02   5.005623e-04   5.005623e-04   5.005623e-04         -5.973660e-03   1.034263e-07   4.191909e-07   9.377930e-07   3.250962e-05   -1.060987e-04   2.088986e-04   -5.634433e-07   1.109369e-06   -3.620555e-06         -2.903478e-01   4.292003e-03   4.580711e-03   4.095250e-03   -1.939532e-02   1.712177e-02   -4.883771e-02   -4.472406e-03   8.736111e-03   -7.201474e-03
    116   2.980990e+01   9.900124e-01   9.947253e-01   -5.251887e-03   3.036399e-01         -1.840622e+01   7.466029e-01   7.466029e-01   7.466029e-01   -7.240873e-11   -7.354432e-11   -6.663227e-11   -4.327743e-12   -4.260295e-12   -6.221106e-13         -1.808582e-02   7.019808e-04   7.182512e-04   7.019808e-04   -1.443102e-12   1.557047e-02   -2.567412e-13   -3.354032e-13   -6.823866e-14   -7.090510e-14         -4.535818e-01   1.211501e-02   1.218074e-02   1.218074e-02   -1.719879e-12   5.179747e-03   5.179747e-03   -2.802853e-13   -2.143189e-13   1.482572e-02         -9.533837e-01   3.115514e-02   3.115514e-02   3.115514e-02   -1.207759e-01   -1.207759e-01   -1.207759e-01   2.218510e-02   2.218510e-02   2.218510e-02         -1.804617e+01   2.517583e-02   2.517583e-02   2.517583e-02   -7.526563e-02   -7.526563e-02   -7.526563e-02   -3.556162e-03   -3.556162e-03   -3.556162e-03         -1.890088e-01   6.435950e-03   6.078139e-03   8.410889e-03   1.704918e-02   2.687134e-02   -2.125719e-02   2.872525e-03   -2.290059e-03   -3.686233e-03         -5.009250e-01   1.396748e-02   1.536940e-02   1.361530e-02   1.498761e-02   4.312489e-02   9.152146e-03   -4.163481e-03   6.809142e-03   -7.344606e-03
    117   3.018663e+01   1.030863e+00   1.016743e+00   -4.852013e-03   3.024431e-01         -2.066048e+00   6.993326e-02   6.993326e-02   6.993326e-02   -2.756003e-11   -3.270863e-11   -3.079548e-11   -3.160579e-12   -2.971144e-12   9.852746e-15         0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00         -4.155493e-01   1.308203e-02   1.493023e-02   1.493023e-02   2.652825e-13   -4.295629e-02   -4.295629e-02   4.110220e-14   1.392005e-14   5.447992e-03         -5.076959e-01   1.830322e-02   1.830322e-02   1.830322e-02   2.002199e-03   2.002199e-03   2.002199e-03   1.949616e-02   1.949616e-02   1.949616e-02         -1.672711e+01   7.681453e-03   7.681453e-03   7.681453e-03   -8.855696e-02   -8.855696e-02   -8.855696e-02   7.768534e-03   7.768534e-03   7.768534e-03         -1.091900e-01   1.490312e-03   7.589922e-04   1.016507e-03   -4.705880e-03   -1.252219e-02   -4.628032e-03   -2.350700e-03   2.059324e-03   1.825226e-03         -9.638277e-02   2.543391e-08   2.735806e-07   1.097442e-06   -2.616758e-05   -1.801778e-04   2.081819e-04   4.789537e-08   -5.533940e-08   -3.810373e-07
# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   2.811825e+00   9.900990e-03   5.696651e+00   0.000000e+00   3.120459e-01
      1   2.877607e+00   1.030088e-02   5.581859e+00   -1.112469e-07   3.120459e-01
      2   2.944743e+00   1.071692e-02   5.469494e+00   -1.004378e-07   3.120460e-01
      3   3.013257e+00   1.114977e-02   5.359500e+00   -9.065921e-08   3.120460e-01
      4   3.083178e+00   1.160010e-02   5.251820e+00   -8.181346e-08   3.120460e-01
      5   3.154533e+00   1.206863e-02   5.146399e+00   -7.381178e-08   3.120460e-01
      6   3.227349e+00   1.255609e-02   5.043186e+00   -6.657369e-08   3.120460e-01
      7   3.301655e+00   1.306324e-02   4.942128e+00   -6.002634e-08   3.120460e-01
      8   3.377481e+00   1.359088e-02   4.843177e+00   -5.410372e-08   3.120460e-01
      9   3.454856e+00   1.413984e-02   4.746283e+00   -4.874605e-08   3.120460e-01
     10   3.533810e+00   1.471097e-02   4.651400e+00   -4.389922e-08   3.120460e-01
     11   3.614375e+00   1.530518e-02   4.558482e+00   -3.951422e-08   3.120460e-01
     12   3.696583e+00   1.592339e-02   4.467484e+00   -3.554668e-08   3.120460e-01
     13   3.780464e+00   1.656658e-02   4.378363e+00   -3.195645e-08   3.120460e-01
     14   3.866054e+00   1.723576e-02   4.291078e+00   -2.870719e-08   3.120460e-01
     15   3.953384e+00   1.793197e-02   4.205587e+00   -2.576599e-08   3.120460e-01
     16   4.042489e+00   1.865631e-02   4.121850e+00   -2.310309e-08   3.120460e-01
     17   4.133405e+00   1.940990e-02   4.039829e+00   -2.069155e-08   3.120460e-01
     18   4.226166e+00   2.019395e-02   3.959485e+00   -1.850700e-08   3.120460e-01
     19   4.320810e+00   2.100967e-02   3.880783e+00   -1.652739e-08   3.120460e-01
     20   4.417373e+00   2.185835e-02   3.803685e+00   -1.473276e-08   3.120460e-01
     21   4.515894e+00   2.274131e-02   3.728158e+00   -1.310506e-08   3.120460e-01
     22   4.616410e+00   2.365994e-02   3.654166e+00   -1.162797e-08   3.120460e-01
     23   4.718961e+00   2.461569e-02   3.581678e+00   -1.028671e-08   3.120460e-01
# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   2.811825e+00   9.900990e-03   5.696651e+00   0.000000e+00   3.120459e-01
      1   2.877607e+00   1.030088e-02   5.581859e+00   -1.112469e-07   3.120459e-01
      2   2.944743e+00   1.071692e-02   5.469494e+00   -1.004378e-07   3.120460e-01
      3   3.013257e+00   1.114977e-02   5.359500e+00   -9.065921e-08   3.120460e-01
      4   3.083178e+00   1.160010e-02   5.251820e+00   -8.181346e-08   3.120460e-01
      5   3.154533e+00   1.206863e-02   5.146399e+00   -7.381178e-08   3.120460e-01
      6   3.227349e+00   1.255609e-02   5.043186e+00   -6.657369e-08   3.120460e-01
      7   3.301655e+00   1.306324e-02   4.942128e+00   -6.002634e-08   3.120460e-01
      8   3.377481e+00   1.359088e-02   4.843177e+00   -5.410372e-08   3.120460e-01
      9   3.454856e+00   1.413984e-02   4.746283e+00   -4.874605e-08   3.120460e-01
     10   3.533810e+00   1.471097e-02   4.651400e+00   -4.389922e-08   3.120460e-01
     11   3.614375e+00   1.530518e-02   4.558482e+00   -3.951422e-08   3.120460e-01
     12   3.696583e+00   1.592339e-02   4.467484e+00   -3.554668e-08   3.120460e-01
     13   3.780464e+00   1.656658e-02   4.378363e+00   -3.195645e-08   3.120460e-01
     14   3.866054e+00   1.723576e-02   4.291078e+00   -2.870719e-08   3.120460e-01
     15   3.953384e+00   1.793197e-02   4.205587e+00   -2.576599e-08   3.120460e-01
     16   4.042489e+00   1.865631e-02   4.121850e+00   -2.310309e-08   3.120460e-01
     17   4.133405e+00   1.940990e-02   4.039829e+00   -2.069155e-08   3.120460e-01
     18   4.226166e+00   2.019395e-02   3.959485e+00   -1.850700e-08   3.120460e-01
     19   4.320810e+00   2.100967e-02   3.880783e+00   -1.652739e-08   3.120460e-01
# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k!=0)       T00(k!=0)  (32_32_32)T00             T11             T22             T33             T01             T02             T03             T12             T13             T23    (32_42_32)T00             T11             T22             T33             T01             T02             T03             T12             T13             T23    (32_42_42)T00             T11             T22             T33             T01             T02             T03             T12             T13             T23    (42_42_42)T00             T11             T22             T33             T01             T02             T03             T12             T13             T23    (2_2_2)T00             T11             T22             T33             T01             T02             T03             T12             T13             T23    (36_23_46)T00             T11             T22             T33             T01             T02             T03             T12             T13             T23    (46_20_43)T00             T11             T22             T33             T01             T02             T03             T12             T13             T23        Omega_k=  1.500000e-02
      0   2.811825e+00   9.900990e-03   5.696651e+00   0.000000e+00   3.121137e-01         -3.333115e+05   3.020365e-03   4.449833e-03   1.727862e-03   1.802590e-01   -1.291565e-01   4.560842e-01   2.587605e-03   -1.701259e-03   -1.932694e-03         -3.263003e+05   2.876055e-03   3.731947e-01   2.251863e-02   9.599571e-02   -1.578571e-01   6.898267e-01   -2.881136e-02   6.640878e-03   -9.014030e-02         -3.252669e+05   7.355467e-04   5.569295e-01   6.004994e-01   -5.884850e-02   1.852552e-01   6.378339e-01   -1.655666e-02   -1.725605e-02   5.653051e-01         -3.342588e+05   6.424896e-01   4.357402e-01   6.097394e-01   -3.179133e-02   1.917671e-01   3.989020e-01   5.036839e-01   5.890645e-01   4.904634e-01         -3.215014e+05   2.101238e-07   2.101238e-07   2.101238e-07   -9.553518e-03   2.252371e-01   -1.965248e-01   2.101009e-07   2.101009e-07   2.101009e-07         -3.308948e+05   9.539974e-02   4.571223e-01   1.131448e+00   9.147909e-02   -2.931901e-01   2.750366e-01   -2.042034e-01   3.064713e-01   -6.910723e-01         -3.350461e+05   1.260119e+00   9.086191e-01   7.652232e-01   -4.400277e-02   -4.756951e-01   2.435022e-02   -1.017884e+00   9.361471e-01   -7.795861e-01
      1   2.877607e+00   1.030088e-02   5.581859e+00   -1.121095e-04   3.121133e-01         -2.963855e+05   2.634746e-03   3.881824e-03   1.507237e-03   1.538561e-01   -1.102387e-01   3.892808e-01   2.254028e-03   -1.482047e-03   -1.683854e-03         -2.899686e+05   2.507406e-03   3.248065e-01   1.960687e-02   8.193504e-02   -1.347355e-01   5.887865e-01   -2.506945e-02   5.777668e-03   -7.845809e-02         -2.890050e+05   6.391389e-04   4.852202e-01   5.225977e-01   -5.022886e-02   1.581205e-01   5.444092e-01   -1.440790e-02   -1.500336e-02   4.918377e-01         -2.972518e+05   5.602829e-01   3.795849e-01   5.317520e-01   -2.713479e-02   1.636786e-01   3.404741e-01   4.382868e-01   5.125706e-01   4.267511e-01         -2.854935e+05   1.722344e-07   1.722388e-07   1.722111e-07   -8.154197e-03   1.922462e-01   -1.677394e-01   1.722180e-07   1.722041e-07   1.722063e-07         -2.941469e+05   8.310745e-02   3.981167e-01   9.861605e-01   7.807998e-02   -2.502460e-01   2.347515e-01   -1.778175e-01   2.664652e-01   -6.013377e-01         -2.980061e+05   1.098506e+00   7.923597e-01   6.669970e-01   -3.755760e-02   -4.060192e-01   2.078360e-02   -8.858730e-01   8.146980e-01   -6.781616e-01
      2   2.944743e+00   1.071692e-02   5.469494e+00   -1.120433e-04   3.121130e-01         -2.635619e+05   2.455779e-03   3.596496e-03   1.377026e-03   1.318898e-01   -9.350816e-02   3.314230e-01   2.087638e-03   -1.364107e-03   -1.540879e-03         -2.576897e+05   2.302442e-03   3.004388e-01   1.793795e-02   7.038935e-02   -1.164066e-01   5.025003e-01   -2.301530e-02   5.268135e-03   -7.213795e-02         -2.567915e+05   5.943511e-04   4.493995e-01   4.837985e-01   -4.255407e-02   1.368377e-01   4.664343e-01   -1.329332e-02   -1.382367e-02   4.550611e-01         -2.643602e+05   5.192557e-01   3.516906e-01   4.934216e-01   -2.179558e-02   1.395047e-01   2.915317e-01   4.053960e-01   4.741962e-01   3.949503e-01         -2.535181e+05   2.019269e-07   1.795011e-07   2.671213e-07   -7.593937e-03   1.635740e-01   -1.437241e-01   1.903213e-07   2.322169e-07   2.189442e-07         -2.614921e+05   7.699127e-02   3.684376e-01   9.140809e-01   6.529864e-02   -2.116844e-01   2.004592e-01   -1.645869e-01   2.463819e-01   -5.562335e-01         -2.650808e+05   1.016913e+00   7.350241e-01   6.180365e-01   -3.426006e-02   -3.448068e-01   1.702249e-02   -8.193242e-01   7.531982e-01   -6.273647e-01
      3   3.013257e+00   1.114977e-02   5.359500e+00   -1.119734e-04   3.121126e-01         -2.343903e+05   2.291176e-03   3.330721e-03   1.251810e-03   1.131168e-01   -7.925396e-02   2.821315e-01   1.934429e-03   -1.252663e-03   -1.403213e-03         -2.290164e+05   2.112289e-03   2.780590e-01   1.637250e-02   6.051467e-02   -1.006840e-01   4.289194e-01   -2.112035e-02   4.793715e-03   -6.626403e-02         -2.281743e+05   5.519709e-04   4.163737e-01   4.481988e-01   -3.603519e-02   1.186210e-01   3.998303e-01   -1.225944e-02   -1.273206e-02   4.212506e-01         -2.351239e+05   4.813791e-01   3.259667e-01   4.581256e-01   -1.731694e-02   1.189318e-01   2.497209e-01   3.750734e-01   4.388538e-01   3.656703e-01         -2.251237e+05   2.571289e-07   2.070800e-07   4.460127e-07   -7.071007e-03   1.391387e-01   -1.231919e-01   2.305949e-07   3.385939e-07   3.038414e-07         -2.324717e+05   7.135599e-02   3.410957e-01   8.476466e-01   5.446883e-02   -1.789098e-01   1.711936e-01   -1.523999e-01   2.278970e-01   -5.147014e-01         -2.358071e+05   9.415361e-01   6.820046e-01   5.728372e-01   -3.132371e-02   -2.926815e-01   1.383818e-02   -7.578789e-01   6.964647e-01   -5.804875e-01
      4   3.083178e+00   1.160010e-02   5.251820e+00   -1.119002e-04   3.121123e-01         -2.084611e+05   2.137270e-03   3.084401e-03   1.137339e-03   9.705611e-02   -6.711437e-02   2.400812e-01   1.792087e-03   -1.149733e-03   -1.276741e-03         -2.035433e+05   1.938147e-03   2.574004e-01   1.494354e-02   5.205778e-02   -8.719181e-02   3.660969e-01   -1.938352e-02   4.361992e-03   -6.087296e-02         -2.027510e+05   5.122464e-04   3.857985e-01   4.152629e-01   -3.049231e-02   1.029755e-01   3.428716e-01   -1.130495e-02   -1.172517e-02   3.899740e-01         -2.091357e+05   4.463426e-01   3.021501e-01   4.254184e-01   -1.356827e-02   1.013853e-01   2.139703e-01   3.470374e-01   4.061709e-01   3.385744e-01         -1.999093e+05   3.158960e-07   2.400748e-07   6.627610e-07   -6.580440e-03   1.183164e-01   -1.056265e-01   2.751051e-07   4.574783e-07   3.987495e-07         -2.066807e+05   6.614181e-02   3.158105e-01   7.861221e-01   4.529497e-02   -1.510334e-01   1.461856e-01   -1.411293e-01   2.108060e-01   -4.762926e-01         -2.097802e+05   8.719232e-01   6.328561e-01   5.310209e-01   -2.870024e-02   -2.482834e-01   1.114626e-02   -7.010816e-01   6.440758e-01   -5.371264e-01
      5   3.154533e+00   1.206863e-02   5.146399e+00   -1.118241e-04   3.121120e-01         -1.854127e+05   1.992763e-03   2.856668e-03   1.034248e-03   8.331012e-02   -5.677981e-02   2.041984e-01   1.659598e-03   -1.055379e-03   -1.162244e-03         -1.809123e+05   1.779148e-03   2.383088e-01   1.364712e-02   4.481230e-02   -7.560833e-02   3.124478e-01   -1.779417e-02   3.971180e-03   -5.593923e-02         -1.801647e+05   4.752344e-04   3.574839e-01   3.847433e-01   -2.577967e-02   8.952249e-02   2.941430e-01   -1.042670e-02   -1.079910e-02   3.610146e-01         -1.860336e+05   4.139242e-01   2.800983e-01   3.950776e-01   -1.043855e-02   8.641494e-02   1.833931e-01   3.211118e-01   3.759277e-01   3.134864e-01         -1.775188e+05   3.703939e-07   2.720310e-07   8.869771e-07   -6.120782e-03   1.005763e-01   -9.059505e-02   3.170006e-07   5.730588e-07   4.909733e-07         -1.837592e+05   6.131347e-02   2.924230e-01   7.291098e-01   3.753004e-02   -1.273291e-01   1.248094e-01   -1.307011e-01   1.949931e-01   -4.407583e-01         -1.866391e+05   8.076285e-01   5.873005e-01   4.923235e-01   -2.635131e-02   -2.104736e-01   8.874969e-03   -6.485822e-01   5.956909e-01   -4.970151e-01
      6   3.227349e+00   1.255609e-02   5.043186e+00   -1.117454e-04   3.121116e-01         -1.649240e+05   1.857087e-03   2.646293e-03   9.416552e-04   7.154231e-02   -4.798555e-02   1.735793e-01   1.536325e-03   -9.690542e-04   -1.058926e-03         -1.608056e+05   1.634025e-03   2.206608e-01   1.247180e-02   3.860297e-02   -6.565831e-02   2.666316e-01   -1.634003e-02   3.617635e-03   -5.142541e-02         -1.600987e+05   4.408243e-04   3.312644e-01   3.564571e-01   -2.177400e-02   7.794517e-02   2.524474e-01   -9.619397e-03   -9.948144e-03   3.341997e-01         -1.654964e+05   3.839252e-01   2.596818e-01   3.669291e-01   -7.834069e-03   7.364096e-02   1.572383e-01   2.971379e-01   3.479401e-01   2.902575e-01         -1.576359e+05   4.182099e-07   3.003585e-07   1.102273e-06   -5.690821e-03   8.546502e-02   -7.772980e-02   3.538513e-07   6.788042e-07   5.750505e-07         -1.633874e+05   5.684153e-02   2.707913e-01   6.762769e-01   3.096444e-02   -1.071828e-01   1.065360e-01   -1.210516e-01   1.803617e-01   -4.078838e-01         -1.660631e+05   7.482363e-01   5.450782e-01   4.565077e-01   -2.424302e-02   -1.782821e-01   6.962709e-03   -6.000552e-01   5.509991e-01   -4.599112e-01
      7   3.301655e+00   1.306324e-02   4.942128e+00   -1.116644e-04   3.121113e-01         -1.467098e+05   1.729842e-03   2.451981e-03   8.584478e-04   6.146453e-02   -4.050564e-02   1.474527e-01   1.421719e-03   -8.901071e-04   -9.657069e-04         -1.429412e+05   1.501507e-03   2.043452e-01   1.140575e-02   3.328146e-02   -5.711434e-02   2.275051e-01   -1.500918e-02   3.297640e-03   -4.729449e-02         -1.422712e+05   4.088589e-04   3.069872e-01   3.302424e-01   -1.837063e-02   6.797647e-02   2.167653e-01   -8.877352e-03   -9.166257e-03   3.093729e-01         -1.472382e+05   3.561639e-01   2.407798e-01   3.408164e-01   -5.669955e-03   6.274254e-02   1.348678e-01   2.749696e-01   3.220412e-01   2.687520e-01         -1.399799e+05   4.586402e-07   3.241164e-07   1.299760e-06   -5.289271e-03   7.259487e-02   -6.671749e-02   3.848503e-07   7.719033e-07   6.486027e-07         -1.452812e+05   5.269961e-02   2.507850e-01   6.273192e-01   2.541962e-02   -9.007211e-02   9.091962e-02   -1.121231e-01   1.668244e-01   -3.774726e-01         -1.477667e+05   6.933652e-01   5.059468e-01   4.233554e-01   -2.234304e-02   -1.508807e-01   5.356876e-03   -5.551996e-01   5.097153e-01   -4.255904e-01
      8   3.377481e+00   1.359088e-02   4.843177e+00   -1.115813e-04   3.121110e-01         -1.305169e+05   1.610648e-03   2.272490e-03   7.835767e-04   5.283190e-02   -3.414625e-02   1.251637e-01   1.315256e-03   -8.179059e-04   -8.815397e-04         -1.270684e+05   1.380400e-03   1.892589e-01   1.043805e-02   2.871912e-02   -4.978340e-02   1.940954e-01   -1.379050e-02   3.007751e-03   -4.351212e-02         -1.264322e+05   3.791671e-04   2.845105e-01   3.059506e-01   -1.548102e-02   5.939089e-02   1.862298e-01   -8.194993e-03   -8.447539e-03   2.863899e-01         -1.310053e+05   3.304732e-01   2.232809e-01   3.165957e-01   -3.873566e-03   5.345022e-02   1.157399e-01   2.544720e-01   2.980777e-01   2.488445e-01         -1.243013e+05   4.915712e-07   3.430868e-07   1.474484e-06   -4.914939e-03   6.163502e-02   -5.729088e-02   4.098423e-07   8.511410e-07   7.106892e-07         -1.291879e+05   4.886385e-02   2.322842e-01   5.819541e-01   2.074526e-02   -7.555429e-02   7.758017e-02   -1.038629e-01   1.543010e-01   -3.493430e-01         -1.314966e+05   6.426655e-01   4.696824e-01   3.926676e-01   -2.062179e-02   -1.275644e-01   4.011059e-03   -5.137388e-01   4.715787e-01   -3.938467e-01
      9   3.454856e+00   1.413984e-02   4.746283e+00   -1.114965e-04   3.121106e-01         -1.161203e+05   1.499133e-03   2.106662e-03   7.161006e-04   4.544069e-02   -2.874257e-02   1.061542e-01   1.216438e-03   -7.518604e-04   -8.054673e-04         -1.129647e+05   1.269628e-03   1.753062e-01   9.558806e-03   2.481112e-02   -4.349828e-02   1.655727e-01   -1.267381e-02   2.744861e-03   -4.004677e-02         -1.123596e+05   3.515827e-04   2.637024e-01   2.834444e-01   -1.302433e-02   5.199343e-02   1.600940e-01   -7.567120e-03   -7.786493e-03   2.651168e-01         -1.165723e+05   3.066991e-01   2.070819e-01   2.941341e-01   -2.379878e-03   4.553389e-02   9.938296e-02   2.355207e-01   2.759079e-01   2.304191e-01         -1.103786e+05   5.172055e-07   3.573835e-07   1.623938e-06   -4.566947e-03   5.230421e-02   -4.922060e-02   4.289918e-07   9.162168e-07   7.611598e-07         -1.148834e+05   4.531230e-02   2.151786e-01   5.399194e-01   1.681375e-02   -6.324528e-02   6.619475e-02   -9.622259e-02   1.427174e-01   -3.233274e-01         -1.170275e+05   5.958166e-01   4.360779e-01   3.642611e-01   -1.905759e-02   -1.077336e-01   2.888346e-03   -4.754176e-01   4.363497e-01   -3.644902e-01
     10   3.533810e+00   1.471097e-02   4.651400e+00   -1.114101e-04   3.121103e-01         -1.033200e+05   1.394928e-03   1.953419e-03   6.551897e-04   3.911448e-02   -2.415863e-02   8.994708e-02   1.124787e-03   -6.914295e-04   -7.366310e-04         -1.004325e+05   1.168237e-03   1.623997e-01   8.759133e-03   2.146854e-02   -3.810543e-02   1.412259e-01   -1.165003e-02   2.506225e-03   -3.686996e-02         -9.985620e+04   3.259444e-04   2.444401e-01   2.625951e-01   -1.093350e-02   4.561536e-02   1.377144e-01   -6.988884e-03   -7.177998e-03   2.454289e-01         -1.037389e+05   2.846993e-01   1.920874e-01   2.733075e-01   -1.139498e-03   3.879358e-02   8.539553e-02   2.180005e-01   2.554006e-01   2.133683e-01         -9.801538e+04   5.359788e-07   3.672723e-07   1.747290e-06   -4.244578e-03   4.436287e-02   -4.230966e-02   4.426465e-07   9.674591e-07   8.003341e-07         -1.021683e+05   4.202472e-02   1.993655e-01   5.009709e-01   1.351368e-02   -5.281061e-02   5.646990e-02   -8.915720e-02   1.320052e-01   -2.992695e-01         -1.041593e+05   5.525232e-01   4.049414e-01   3.379668e-01   -1.762292e-02   -9.086709e-02   1.951929e-03   -4.400005e-01   4.038075e-01   -3.373449e-01
     11   3.614375e+00   1.530518e-02   4.558482e+00   -1.113223e-04   3.121099e-01         -9.193843e+04   1.297650e-03   1.811780e-03   6.001210e-04   3.369535e-02   -2.026756e-02   7.613130e-02   1.039835e-03   -6.361168e-04   -6.742739e-04         -8.929627e+04   1.075380e-03   1.504598e-01   8.031181e-03   1.860731e-02   -3.346341e-02   1.204427e-01   -1.071105e-02   2.289426e-03   -3.395615e-02         -8.874669e+04   3.021136e-04   2.266094e-01   2.432830e-01   -9.155297e-03   4.010993e-02   1.185412e-01   -6.456086e-03   -6.617610e-03   2.272097e-01         -9.232708e+04   2.643410e-01   1.782092e-01   2.540000e-01   -1.162826e-04   3.306280e-02   7.343092e-02   2.018048e-01   2.364329e-01   1.975921e-01         -8.703682e+04   5.484645e-07   3.730832e-07   1.844876e-06   -3.945134e-03   3.760356e-02   -3.638931e-02   4.512467e-07   1.005609e-06   8.288119e-07         -9.086554e+04   3.898206e-02   1.847487e-01   4.648758e-01   1.073859e-02   -4.395291e-02   4.815119e-02   -8.262450e-02   1.220993e-01   -2.770221e-01         -9.271420e+04   5.125134e-01   3.760953e-01   3.136289e-01   -1.630143e-02   -7.652273e-02   1.168901e-03   -4.072702e-01   3.737486e-01   -3.122487e-01
